word,numInChap,numInKjv,relativeFreq
TOTAL (Gal 1),453,790663,0
equals,1,1,1745.3929359823398
traditions,1,2,872.6964679911699
religion,2,5,698.157174392936
preacheth,1,3,581.7976453274466
conferred,1,4,436.34823399558496
regions,1,4,436.34823399558496
certify,1,5,349.078587196468
galatia,1,6,290.8988226637233
profited,1,6,290.8988226637233
reveal,1,7,249.34184799747715
arabia,1,8,218.17411699779248
cilicia,1,8,218.17411699779248
zealous,1,8,218.17411699779248
persuade,1,9,193.93254844248222
unknown,1,9,193.93254844248222
accursed,2,20,174.539293598234
persecuted,2,20,174.539293598234
pervert,1,10,174.539293598234
revelation,1,10,174.539293598234
marvel,1,11,158.67208508930364
judaea,1,12,145.44941133186165
afterwards,1,13,134.2609950755646
wasted,1,16,109.08705849889624
preach,3,50,104.7235761589404
churches,2,37,94.3455641071535
apostle,1,19,91.8627861043337
conversation,1,20,87.269646799117
gospel,5,104,83.91312192222789
fifteen,1,24,72.72470566593083
past,2,51,68.44678180322902
apostles,2,60,58.17976453274467
preached,2,61,57.225997901060325
pleased,2,62,56.30299793491419
separated,1,33,52.890695029767876
exceedingly,1,39,44.753665025188205
please,1,39,44.753665025188205
james,1,42,41.55697466624619
glorified,1,50,34.907858719646796
beyond,1,54,32.32209140708037
immediately,1,55,31.734417017860725
grace,3,170,30.801051811453057
once,1,59,29.582931118344746
damascus,1,60,29.089882266372335
soon,1,65,26.85219901511292
abode,1,69,25.295549796845506
measure,1,69,25.295549796845506
womb,1,71,24.582999098342817
syria,1,75,23.271905813097867
church,1,77,22.667440727043378
amen,1,78,22.376832512594103
received,2,160,21.81741169977925
taught,1,81,21.54806093805358
christ,7,571,21.39711129925811
raised,1,85,20.534034540968705
removed,1,91,19.18014215365209
write,1,91,19.18014215365209
present,1,106,16.465971094173018
trouble,1,110,15.867208508930362
jews,2,257,13.582824404531829
nation,1,145,12.037192661947174
times,1,146,11.954746136865342
heathen,1,150,11.635952906548933
other,3,464,11.284868120575474
lie,1,155,11.260599586982838
paul,1,162,10.77403046902679
peter,1,162,10.77403046902679
destroyed,1,167,10.451454706481078
sins,1,172,10.147633348734535
returned,1,185,9.434556410715352
angel,1,203,8.597994758533694
neither,4,879,7.942629970340569
above,1,223,7.826874152387174
another,2,453,7.705929077184724
some,1,232,7.523245413716983
save,1,233,7.490956806791158
though,1,233,7.490956806791158
might,2,475,7.349022888346695
ever,2,476,7.333583764631681
than,2,483,7.2272999419558595
seek,1,244,7.153249737632541
faith,1,247,7.0663681618718215
only,1,253,6.8987863082305925
brethren,2,564,6.189336652419645
world,1,288,6.060392138827569
being,1,291,5.997913869355121
deliver,1,296,5.896597756697094
any,3,917,5.710118656430774
called,2,624,5.594208128148526
mother,1,320,5.454352924944812
heard,2,641,5.445843794016661
who,3,970,5.398122482419608
you,8,2613,5.3437211970373975
jesus,3,983,5.3267332735981885
again,2,672,5.194621833280774
now,4,1356,5.148651728561475
none,1,358,4.875399262520503
dead,1,364,4.795035538413022
father,3,1126,4.650247609189183
or,3,1132,4.6255996536634445
our,3,1165,4.494574084074695
brother,1,402,4.341773472592886
glory,1,402,4.341773472592886
jerusalem,2,814,4.288434732143341
face,1,416,4.195656096111394
men,4,1677,4.163131630250065
flesh,1,420,4.155697466624619
peace,1,429,4.068515002289836
but,9,3994,3.933033656444932
blood,1,447,3.904682183405682
would,1,451,3.8700508558366744
gave,1,465,3.753533195660946
i,19,8853,3.745901477879189
went,3,1400,3.740127719962157
three,1,485,3.5987483216130722
which,9,4414,3.5587984648484503
servant,1,500,3.49078587196468
from,7,3646,3.351001248457592
by,5,2625,3.324557973299695
himself,1,528,3.3056684393604923
years,1,539,3.2382058181490536
how,1,543,3.2143516316433516
saw,1,548,3.1850236058071895
fathers,1,549,3.1792221056144627
many,1,556,3.1391959280257913
god,8,4470,3.1237457467245457
heaven,1,583,2.993812926213276
me,7,4096,2.9828492558291946
after,2,1180,2.9582931118344744
own,1,596,2.9285116375542617
see,1,597,2.923606257926868
before,3,1798,2.9122240311162515
evil,1,613,2.84729679605602
we,3,1844,2.839576360058037
time,1,619,2.8196977964173504
mine,1,650,2.6852199015112923
into,3,2015,2.5985999046883475
yet,1,683,2.5554801405305123
do,2,1368,2.551744058453713
man,4,2737,2.550811744219715
more,1,686,2.544304571402828
us,2,1449,2.409099980651953
let,2,1511,2.3102487570911183
whom,1,763,2.287539889885111
should,1,783,2.2291097522124392
according,1,793,2.200999919271551
if,2,1595,2.188580483990395
so,2,1689,2.0667767151951923
an,2,1699,2.054612049420059
days,1,868,2.010821354818364
among,1,916,1.9054508034741704
say,1,1056,1.6528342196802461
my,4,4367,1.598711184778878
not,6,6597,1.5874424156274125
him,6,6667,1.5707751036289244
unto,8,9002,1.5511156951631548
things,1,1162,1.5020593252860068
be,6,7012,1.4934908180111295
up,2,2380,1.466716752926336
that,10,12916,1.3513416971061785
have,3,3905,1.340890859909608
behold,1,1326,1.3162842654467117
ye,3,3985,1.3139720973518243
were,2,2773,1.258848132695521
are,2,2949,1.1837185052440422
for,6,8985,1.1655378537444674
was,3,4523,1.157678268394212
to,9,13630,1.1524971697608997
it,4,6129,1.139104542980806
in,8,12674,1.1017155979058482
with,3,6015,0.8705201675722394
had,1,2029,0.8602232311396452
came,1,2096,0.8327256373961546
then,1,2168,0.8050705424272786
of,16,34747,0.8037035420530532
there,1,2299,0.7591965793746586
son,1,2393,0.7293743986553866
this,1,2786,0.6264870552700431
when,1,2847,0.613063904454633
the,22,64016,0.5998288645277974
and,16,51708,0.5400767188001362
he,3,10430,0.5020305664378734
is,2,6991,0.499325686162878
as,1,3520,0.49585026590407383
they,2,7377,0.47319857285680894
will,1,3837,0.4548847891535939
lord,2,7970,0.4379906991172748
said,1,4002,0.4361301689111294
his,2,8478,0.4117463873513423
all,1,5621,0.310512886671827
them,1,6429,0.2714874686548981
