word,numInChap,numInKjv,relativeFreq
TOTAL (Ecc 2),734,790663,26 verses
acquainting,1,1,1077.1975476839236
orchards,1,1,1077.1975476839236
excelleth,2,3,718.131698455949
happeneth,3,6,538.5987738419618
hereunto,1,2,538.5987738419618
despair,1,3,359.0658492279745
event,1,3,359.0658492279745
musical,1,3,359.0658492279745
vexation,4,14,307.7707279096925
laboured,4,19,226.77843109135236
pools,1,5,215.43950953678475
delights,1,6,179.53292461398726
withheld,1,6,179.53292461398726
enjoy,2,14,153.88536395484624
got,1,7,153.88536395484624
laughter,1,7,153.88536395484624
peculiar,1,7,153.88536395484624
sorts,1,7,153.88536395484624
mirth,2,15,143.62633969118983
hasten,1,8,134.64969346049045
madness,1,9,119.68861640932484
labour,9,89,108.93008909163275
equity,1,10,107.71975476839238
vanity,8,86,100.204423040365
gardens,1,12,89.76646230699363
folly,3,37,87.34034170410192
possessions,1,13,82.86134982184028
fool,5,73,73.78065395095368
travail,2,31,69.49661597960798
maidens,1,18,59.84430820466242
singers,2,38,56.69460777283809
planted,2,39,55.24089988122686
gat,1,20,53.85987738419619
sinner,1,21,51.29512131828208
mad,1,22,48.963524894723804
sorrows,1,22,48.963524894723804
prove,1,25,43.087901907356944
grief,1,26,41.43067491092014
sun,6,160,40.394908038147136
myself,4,118,36.51517110792962
hated,2,60,35.90658492279746
dieth,1,30,35.90658492279746
provinces,1,30,35.90658492279746
already,1,31,34.74830798980399
perceived,1,35,30.777072790969246
therewith,1,36,29.92215410233121
treasure,1,37,29.11344723470064
grievous,1,38,28.347303886419045
heap,1,38,28.347303886419045
wisdom,6,234,27.620449940613426
walketh,1,41,26.27311091912009
wise,6,247,26.166742049002192
fruits,1,42,25.64756065914104
kind,1,45,23.93772328186497
profit,1,45,23.93772328186497
vineyards,1,45,23.93772328186497
forgotten,1,46,23.417337993128772
rejoiced,1,47,22.91909675923242
else,1,48,22.441615576748408
increased,1,49,21.983623422120893
portion,2,100,21.543950953678472
wrought,2,100,21.543950953678472
builded,1,50,21.543950953678472
desired,1,50,21.543950953678472
instruments,1,51,21.121520542822033
remained,1,53,20.324482031772146
remembrance,1,53,20.324482031772146
wherein,3,167,19.350854150010605
under,7,392,19.23567049435578
leave,2,115,18.733870394503022
pleasure,1,61,17.658976191539733
giveth,2,126,17.098373772760695
rule,1,66,16.321174964907932
taketh,1,74,14.55672361735032
can,3,235,13.751458055539452
trees,2,157,13.722261753935333
bringeth,1,79,13.635411995999032
darkness,2,162,13.298735156591652
joy,2,165,13.056939971926347
heart,10,833,12.931543189482879
knowledge,2,172,12.525552880045625
doeth,1,96,11.220807788374204
small,1,97,11.105129357566224
knoweth,1,104,10.357668727730035
seeing,1,116,9.286185755895893
